query_id,item,user_preferences,avg,sum,count,list_values
927f2cdb9a4dac73f9a6dba8dbda9ae4c70210742900689499701d41260fca97,894,short movies,1.666666667,5,3,"[1, 3, 1]"
927f2cdb9a4dac73f9a6dba8dbda9ae4c70210742900689499701d41260fca97,179,short movies,1.333333333,4,3,"[1, 1, 2]"
927f2cdb9a4dac73f9a6dba8dbda9ae4c70210742900689499701d41260fca97,25,short movies,1,3,3,"[1, 1, 1]"
edab9afc737cecede8f2600881245c5532cb33ab4622e5cb3e81a43118701275,15,short movies,3,9,3,"[3, 3, 3]"
edab9afc737cecede8f2600881245c5532cb33ab4622e5cb3e81a43118701275,249,short movies,3,9,3,"[3, 3, 3]"
edab9afc737cecede8f2600881245c5532cb33ab4622e5cb3e81a43118701275,836,short movies,4,12,3,"[4, 4, 4]"
72ecf6018e082d4d8e67d7e780b4c5d4e301a165c34174bbfc66998a3f318cfd,951,short movies,2,6,3,"[2, 2, 2]"
72ecf6018e082d4d8e67d7e780b4c5d4e301a165c34174bbfc66998a3f318cfd,714,short movies,4.333333333,13,3,"[5, 4, 4]"
edab9afc737cecede8f2600881245c5532cb33ab4622e5cb3e81a43118701275,346,short movies,2,6,3,"[2, 2, 2]"
edab9afc737cecede8f2600881245c5532cb33ab4622e5cb3e81a43118701275,810,short movies,2.666666667,8,3,"[3, 2, 3]"
edab9afc737cecede8f2600881245c5532cb33ab4622e5cb3e81a43118701275,565,short movies,3.666666667,11,3,"[5, 4, 2]"
72ecf6018e082d4d8e67d7e780b4c5d4e301a165c34174bbfc66998a3f318cfd,476,short movies,3.333333333,10,3,"[2, 3, 5]"
72ecf6018e082d4d8e67d7e780b4c5d4e301a165c34174bbfc66998a3f318cfd,623,short movies,1,3,3,"[1, 1, 1]"
72ecf6018e082d4d8e67d7e780b4c5d4e301a165c34174bbfc66998a3f318cfd,485,short movies,1,3,3,"[1, 1, 1]"
edab9afc737cecede8f2600881245c5532cb33ab4622e5cb3e81a43118701275,429,short movies,2,6,3,"[3, 2, 1]"
edab9afc737cecede8f2600881245c5532cb33ab4622e5cb3e81a43118701275,617,short movies,1.333333333,4,3,"[2, 1, 1]"
72ecf6018e082d4d8e67d7e780b4c5d4e301a165c34174bbfc66998a3f318cfd,807,short movies,4,12,3,"[3, 5, 4]"
72ecf6018e082d4d8e67d7e780b4c5d4e301a165c34174bbfc66998a3f318cfd,764,short movies,2.333333333,7,3,"[2, 3, 2]"
72ecf6018e082d4d8e67d7e780b4c5d4e301a165c34174bbfc66998a3f318cfd,303,short movies,2,6,3,"[1, 2, 3]"
c382870483139bcb1a29b04f6b4fb5995297d1daf65fac94a79a5bc8c7040a2e,533,short movies,4,12,3,"[4, 4, 4]"
c382870483139bcb1a29b04f6b4fb5995297d1daf65fac94a79a5bc8c7040a2e,483,short movies,2,6,3,"[2, 2, 2]"
95a501d2323423d8106a02f6b324f95eb87ee9f27fc2b48e62c31fb26abffdbe,543,short movies,1.666666667,5,3,"[2, 1, 2]"
95a501d2323423d8106a02f6b324f95eb87ee9f27fc2b48e62c31fb26abffdbe,78,short movies,5,15,3,"[5, 5, 5]"
c382870483139bcb1a29b04f6b4fb5995297d1daf65fac94a79a5bc8c7040a2e,760,short movies,4,12,3,"[4, 4, 4]"
c382870483139bcb1a29b04f6b4fb5995297d1daf65fac94a79a5bc8c7040a2e,637,short movies,2,6,3,"[2, 2, 2]"
95a501d2323423d8106a02f6b324f95eb87ee9f27fc2b48e62c31fb26abffdbe,893,short movies,2,6,3,"[2, 2, 2]"
95a501d2323423d8106a02f6b324f95eb87ee9f27fc2b48e62c31fb26abffdbe,146,short movies,5,15,3,"[5, 5, 5]"
95a501d2323423d8106a02f6b324f95eb87ee9f27fc2b48e62c31fb26abffdbe,261,short movies,2.333333333,7,3,"[2, 2, 3]"
c382870483139bcb1a29b04f6b4fb5995297d1daf65fac94a79a5bc8c7040a2e,975,short movies,2.666666667,8,3,"[2, 4, 2]"
95a501d2323423d8106a02f6b324f95eb87ee9f27fc2b48e62c31fb26abffdbe,168,short movies,3.333333333,10,3,"[4, 2, 4]"
95a501d2323423d8106a02f6b324f95eb87ee9f27fc2b48e62c31fb26abffdbe,514,short movies,1.333333333,4,3,"[1, 1, 2]"
c382870483139bcb1a29b04f6b4fb5995297d1daf65fac94a79a5bc8c7040a2e,261,short movies,1.666666667,5,3,"[1, 2, 2]"
95a501d2323423d8106a02f6b324f95eb87ee9f27fc2b48e62c31fb26abffdbe,552,short movies,1.333333333,4,3,"[2, 1, 1]"
c382870483139bcb1a29b04f6b4fb5995297d1daf65fac94a79a5bc8c7040a2e,83,short movies,2,6,3,"[1, 3, 2]"
c382870483139bcb1a29b04f6b4fb5995297d1daf65fac94a79a5bc8c7040a2e,252,short movies,1.333333333,4,3,"[1, 1, 2]"
2abeaf6036bb40f03bee7224241c8ec61f42ab3642399212b22f5f61425c6eaf,932,short movies,2,6,3,"[2, 2, 2]"
2abeaf6036bb40f03bee7224241c8ec61f42ab3642399212b22f5f61425c6eaf,878,short movies,2.666666667,8,3,"[2, 3, 3]"
c5cc2d3b58a60eb2614e0bcc85f1d9943847dae5a8cf2b65511afc8f35c5f463,616,short movies,4,12,3,"[4, 4, 4]"
2abeaf6036bb40f03bee7224241c8ec61f42ab3642399212b22f5f61425c6eaf,905,short movies,2,6,3,"[2, 2, 2]"
2abeaf6036bb40f03bee7224241c8ec61f42ab3642399212b22f5f61425c6eaf,119,short movies,1.333333333,4,3,"[1, 1, 2]"
2abeaf6036bb40f03bee7224241c8ec61f42ab3642399212b22f5f61425c6eaf,934,short movies,2.333333333,7,3,"[2, 3, 2]"
2abeaf6036bb40f03bee7224241c8ec61f42ab3642399212b22f5f61425c6eaf,712,short movies,2,6,3,"[2, 2, 2]"
c5cc2d3b58a60eb2614e0bcc85f1d9943847dae5a8cf2b65511afc8f35c5f463,448,short movies,3.666666667,11,3,"[4, 4, 3]"
c5cc2d3b58a60eb2614e0bcc85f1d9943847dae5a8cf2b65511afc8f35c5f463,965,short movies,2,6,3,"[2, 2, 2]"
c5cc2d3b58a60eb2614e0bcc85f1d9943847dae5a8cf2b65511afc8f35c5f463,699,short movies,1,3,3,"[1, 1, 1]"
c5cc2d3b58a60eb2614e0bcc85f1d9943847dae5a8cf2b65511afc8f35c5f463,267,short movies,2.666666667,8,3,"[3, 3, 2]"
2abeaf6036bb40f03bee7224241c8ec61f42ab3642399212b22f5f61425c6eaf,306,short movies,3.333333333,10,3,"[2, 5, 3]"
c5cc2d3b58a60eb2614e0bcc85f1d9943847dae5a8cf2b65511afc8f35c5f463,735,short movies,2.666666667,8,3,"[3, 1, 4]"
2abeaf6036bb40f03bee7224241c8ec61f42ab3642399212b22f5f61425c6eaf,739,short movies,1.666666667,5,3,"[2, 2, 1]"
c5cc2d3b58a60eb2614e0bcc85f1d9943847dae5a8cf2b65511afc8f35c5f463,937,short movies,2.666666667,8,3,"[3, 3, 2]"
c5cc2d3b58a60eb2614e0bcc85f1d9943847dae5a8cf2b65511afc8f35c5f463,555,short movies,5,15,3,"[5, 5, 5]"
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,798,short movies,2.333333333,7,3,"[2, 2, 3]"
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,760,short movies,4,12,3,"[4, 4, 4]"
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,840,short movies,4,12,3,"[4, 4, 4]"
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,2,short movies,1.333333333,4,3,"[1, 1, 2]"
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,224,short movies,2.666666667,8,3,"[3, 2, 3]"
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,159,short movies,1.333333333,4,3,"[1, 1, 2]"
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,865,short movies,1.333333333,4,3,"[1, 1, 2]"
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,623,short movies,1,3,3,"[1, 1, 1]"
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,694,short movies,2.333333333,7,3,"[3, 2, 2]"
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,8,short movies,2.333333333,7,3,"[2, 2, 3]"
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,32,short movies,1.333333333,4,3,"[1, 1, 2]"
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,963,short movies,2,6,3,"[2, 1, 3]"
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,377,short movies,2,6,3,"[1, 1, 4]"
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,219,short movies,2.666666667,8,3,"[3, 2, 3]"
8534a69bc89e3df2019c5b05761f246311118602e11c4e28fb7c1bd7821762cc,979,short movies,3.666666667,11,3,"[4, 4, 3]"
8296cf41b502ccd23c9fbf0edeee65a7bfdf1609d1b41b126e0949dfdbf4485a,205,short movies,3.666666667,11,3,"[3, 3, 5]"
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,907,short movies,3.333333333,10,3,"[3, 3, 4]"
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,545,short movies,2,6,3,"[2, 2, 2]"
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,383,short movies,1,3,3,"[1, 1, 1]"
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,328,short movies,2.666666667,8,3,"[2, 3, 3]"
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,533,short movies,4,12,3,"[4, 4, 4]"
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,975,short movies,5,15,3,"[5, 5, 5]"
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,625,short movies,2,6,3,"[2, 2, 2]"
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,758,short movies,2.333333333,7,3,"[1, 3, 3]"
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,411,short movies,1.666666667,5,3,"[2, 2, 1]"
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,405,short movies,1.666666667,5,3,"[1, 1, 3]"
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,566,short movies,3,9,3,"[3, 3, 3]"
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,992,short movies,2,6,3,"[3, 2, 1]"
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,781,short movies,1,3,3,"[1, 1, 1]"
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,514,short movies,2.666666667,8,3,"[2, 3, 3]"
355933c94deca060e26d03269c3b803c7f81ee2c75449d9d12ba2a62ed704948,834,short movies,2,6,3,"[3, 2, 1]"
b62e41a925b84d9695ae9545d5616ab27479bc3158b3bd92d3fe735611f012d6,190,short movies,2.333333333,7,3,"[2, 2, 3]"
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,786,short movies,3,9,3,"[3, 3, 3]"
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,66,short movies,4,12,3,"[4, 4, 4]"
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,716,short movies,4.666666667,14,3,"[5, 4, 5]"
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,292,short movies,3,9,3,"[3, 3, 3]"
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,748,short movies,2,6,3,"[2, 2, 2]"
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,943,short movies,2.333333333,7,3,"[2, 3, 2]"
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,117,short movies,2.666666667,8,3,"[3, 3, 2]"
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,248,short movies,3,9,3,"[3, 3, 3]"
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,801,short movies,2.333333333,7,3,"[2, 3, 2]"
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,703,short movies,1.333333333,4,3,"[1, 2, 1]"
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,998,short movies,2.666666667,8,3,"[3, 2, 3]"
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,535,short movies,2.333333333,7,3,"[2, 3, 2]"
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,726,short movies,2.666666667,8,3,"[2, 3, 3]"
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,360,short movies,2.333333333,7,3,"[3, 2, 2]"
f434553b9f0ad6539c40dec2edc37ae0bce5cfa8b0efbad8dec15a0db6e5cf4c,497,short movies,3,9,3,"[3, 3, 3]"
1c741f5cfca3670db28af54e9367886eb49b28db30581c7d03928f6e7be4f568,159,short movies,2,6,3,"[2, 2, 2]"
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,989,short movies,2.333333333,7,3,"[3, 2, 2]"
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,341,short movies,2.333333333,7,3,"[3, 2, 2]"
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,596,short movies,4,12,3,"[4, 4, 4]"
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,74,short movies,2,6,3,"[2, 2, 2]"
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,99,short movies,3,9,3,"[3, 3, 3]"
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,547,short movies,2.666666667,8,3,"[3, 3, 2]"
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,748,short movies,2.666666667,8,3,"[3, 3, 2]"
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,566,short movies,2.333333333,7,3,"[3, 2, 2]"
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,126,short movies,3.333333333,10,3,"[3, 3, 4]"
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,559,short movies,2.666666667,8,3,"[4, 2, 2]"
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,355,short movies,2.333333333,7,3,"[2, 2, 3]"
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,655,short movies,2.333333333,7,3,"[2, 3, 2]"
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,307,short movies,2.666666667,8,3,"[3, 2, 3]"
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,756,short movies,1.666666667,5,3,"[2, 1, 2]"
7e9ff95c98beed88763397532f1bc2cd6f230c4d87dcbcce73f902631d74e16d,196,short movies,2.666666667,8,3,"[3, 2, 3]"
72ca79e7e4ce59b4e8a36c7df455527739115f187ae53e7f0a666d282293b25c,543,short movies,2,6,3,"[2, 2, 2]"
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,954,short movies,3.666666667,11,3,"[4, 4, 3]"
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,533,short movies,2.666666667,8,3,"[3, 3, 2]"
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,319,short movies,2.333333333,7,3,"[2, 3, 2]"
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,381,short movies,1.666666667,5,3,"[2, 2, 1]"
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,52,short movies,3.666666667,11,3,"[4, 4, 3]"
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,297,short movies,3,9,3,"[3, 3, 3]"
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,25,short movies,1,3,3,"[1, 1, 1]"
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,204,short movies,1.666666667,5,3,"[2, 2, 1]"
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,75,short movies,1.666666667,5,3,"[2, 1, 2]"
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,265,short movies,1.666666667,5,3,"[2, 2, 1]"
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,563,short movies,3.666666667,11,3,"[4, 3, 4]"
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,552,short movies,1.333333333,4,3,"[2, 1, 1]"
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,712,short movies,3,9,3,"[3, 4, 2]"
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,547,short movies,1,3,3,"[1, 1, 1]"
42e0cb1aa07fa7a778a1ffcde89e828adc78de646412d3c308d3392e05704327,628,short movies,1.666666667,5,3,"[2, 2, 1]"
fba1384b2c8841a7ecf818d4670bfd63c712171769c80a8ba8c53a48d2e00739,347,short movies,1,3,3,"[1, 1, 1]"
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,547,short movies,2.333333333,7,3,"[2, 3, 2]"
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,533,short movies,4,12,3,"[4, 4, 4]"
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,631,short movies,2.333333333,7,3,"[2, 3, 2]"
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,789,short movies,2.333333333,7,3,"[2, 3, 2]"
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,8,short movies,1,3,3,"[1, 1, 1]"
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,454,short movies,1,3,3,"[1, 1, 1]"
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,708,short movies,4.666666667,14,3,"[5, 4, 5]"
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,673,short movies,2,6,3,"[2, 2, 2]"
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,96,short movies,2,6,3,"[2, 2, 2]"
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,523,short movies,1.666666667,5,3,"[2, 1, 2]"
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,618,short movies,1,3,3,"[1, 1, 1]"
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,479,short movies,1,3,3,"[1, 1, 1]"
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,483,short movies,1.666666667,5,3,"[2, 1, 2]"
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,412,short movies,1.333333333,4,3,"[2, 1, 1]"
74f5ab4d8c6d18615a4f045989ceee1dd362fe2c2ad19905d9a8d29b1efc4f77,8,short movies,2,6,3,"[2, 2, 2]"
32d596eb9e5a9dca8f35e8fd62141e7eba1cc51b9f10f9a15953c648f1e6a5ba,637,short movies,2,4,2,"[2, 2, 0.0]"
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,122,short movies,4,12,3,"[4, 4, 4]"
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,204,short movies,2,6,3,"[2, 2, 2]"
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,932,short movies,3,9,3,"[3, 3, 3]"
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,597,short movies,2,6,3,"[2, 2, 2]"
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,780,short movies,3.666666667,11,3,"[4, 4, 3]"
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,584,short movies,1,3,3,"[1, 1, 1]"
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,230,short movies,4,12,3,"[4, 4, 4]"
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,432,short movies,2,6,3,"[2, 2, 2]"
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,972,short movies,4,12,3,"[4, 4, 4]"
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,789,short movies,3,9,3,"[3, 3, 3]"
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,45,short movies,2.333333333,7,3,"[2, 4, 1]"
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,574,short movies,2.666666667,8,3,"[2, 3, 3]"
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,565,short movies,5,15,3,"[5, 5, 5]"
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,597,short movies,3.333333333,10,3,"[3, 4, 3]"
d1e597bf7a3511cd72a0d67652e1c8e16d9a0e8eede0063df9157a7fd3dcf58b,867,short movies,3.666666667,11,3,"[5, 5, 1]"
7f844104d07c471868197fd138bf919732c0eea7b1f0b53590e854ab871e1517,130,short movies,3.333333333,10,3,"[2, 3, 5]"
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,840,short movies,3,9,3,"[3, 3, 3]"
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,958,short movies,2,6,3,"[2, 2, 2]"
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,228,short movies,3,9,3,"[3, 3, 3]"
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,756,short movies,2,6,3,"[2, 2, 2]"
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,855,short movies,2,6,3,"[2, 2, 2]"
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,799,short movies,4.666666667,14,3,"[5, 4, 5]"
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,925,short movies,2,6,3,"[2, 2, 2]"
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,875,short movies,1,3,3,"[1, 1, 1]"
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,323,short movies,1,3,3,"[1, 1, 1]"
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,681,short movies,2,6,3,"[3, 1, 2]"
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,330,short movies,2.666666667,8,3,"[2, 3, 3]"
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,760,short movies,3.333333333,10,3,"[4, 3, 3]"
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,972,short movies,2.333333333,7,3,"[2, 3, 2]"
bf92c2afb65a9fdf452fe1f3ef6fc1b2dd8300cfce73a45759db00f0c2b83434,87,short movies,2.333333333,7,3,"[2, 3, 2]"
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,828,short movies,3,9,3,"[3, 2, 4]"
dee3d018053b3f942ad7d6a198f03002e548d2a6779442ddc8d6fd5c7e9caf00,942,short movies,3.333333333,10,3,"[3, 4, 3]"
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,232,short movies,3,9,3,"[3, 3, 3]"
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,450,short movies,5,15,3,"[5, 5, 5]"
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,588,short movies,2,6,3,"[2, 2, 2]"
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,109,short movies,2,6,3,"[2, 2, 2]"
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,107,short movies,2,6,3,"[2, 2, 2]"
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,119,short movies,2,6,3,"[2, 2, 2]"
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,497,short movies,2.333333333,7,3,"[2, 3, 2]"
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,543,short movies,2.333333333,7,3,"[3, 1, 3]"
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,523,short movies,3.666666667,11,3,"[5, 1, 5]"
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,167,short movies,1.666666667,5,3,"[1, 2, 2]"
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,428,short movies,2.333333333,7,3,"[3, 2, 2]"
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,192,short movies,2,6,3,"[1, 3, 2]"
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,774,short movies,2.666666667,8,3,"[1, 3, 4]"
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,714,short movies,1.666666667,5,3,"[1, 1, 3]"
a653ef5615c5b45f467023ee3865dfe7acf714c85638df53c2b819d458478620,988,short movies,2.666666667,8,3,"[5, 2, 1]"
fcc634a4cf00818f270b1144195426521022716f55572f76701baeb4c15de17f,295,short movies,2.666666667,8,3,"[3, 2, 3]"
9c72a07690d70f2c6cf8c323af2fb2b0209b365b9c849d61275d7f3363e6877b,934,short movies,2.666666667,8,3,"[3, 2, 3]"
9c72a07690d70f2c6cf8c323af2fb2b0209b365b9c849d61275d7f3363e6877b,918,short movies,2.666666667,8,3,"[3, 2, 3]"
9c72a07690d70f2c6cf8c323af2fb2b0209b365b9c849d61275d7f3363e6877b,817,short movies,1,3,3,"[1, 1, 1]"
47cb0785de044cf99a9aa7e29a260895956eb0fd7060c6165de7b8053ea0aec4,873,short movies,2.666666667,8,3,"[3, 2, 3]"
47cb0785de044cf99a9aa7e29a260895956eb0fd7060c6165de7b8053ea0aec4,203,short movies,2,6,3,"[2, 2, 2]"
9c72a07690d70f2c6cf8c323af2fb2b0209b365b9c849d61275d7f3363e6877b,204,short movies,1.666666667,5,3,"[2, 2, 1]"
